SOA,Subject,Session,Age,Ethnicity,Sex,Trial,AnnulusSize,Lag,T1Position,T2Position,T1Conf,T2Conf,T1SPE,T2SPE,T1Resp,T2Resp
100,31,1,20,Black/African American,male,31,medium,9,7,16,,2,2,,V,
100,31,1,20,Black/African American,male,32,small,9,9,18,3,1,0,-1,J,L
100,31,1,20,Black/African American,male,33,medium,6,8,14,3,2,0,0,B,C
100,31,1,20,Black/African American,male,34,medium,6,10,16,3,3,0,0,Z,U
100,31,1,20,Black/African American,male,35,medium,1,7,8,,2,-1,-3,K,N
100,31,1,20,Black/African American,male,36,small,2,9,11,3,2,0,-3,R,O
100,31,1,20,Black/African American,male,37,medium,3,10,13,3,2,-1,2,M,X
100,31,1,20,Black/African American,male,38,large,6,6,12,3,3,0,-5,X,Y
100,31,1,20,Black/African American,male,39,small,2,10,12,3,1,0,-1,V,L
100,31,1,20,Black/African American,male,40,large,2,10,12,3,2,1,10,K,W
100,31,1,20,Black/African American,male,41,large,1,7,8,3,2,1,2,P,N
100,31,1,20,Black/African American,male,42,small,3,7,10,3,2,0,0,S,M
100,31,1,20,Black/African American,male,43,large,6,10,16,2,2,1,-6,R,N
100,31,1,20,Black/African American,male,44,large,9,8,17,3,2,1,0,S,M
100,31,1,20,Black/African American,male,45,small,6,8,14,,3,,0,,U
100,31,1,20,Black/African American,male,46,medium,9,10,19,3,2,0,0,P,H
100,31,1,20,Black/African American,male,47,medium,6,7,13,3,2,2,4,H,P
100,31,1,20,Black/African American,male,48,large,2,8,10,3,2,0,-1,D,X
100,31,1,20,Black/African American,male,49,medium,1,6,7,2,2,-3,2,A,B
100,31,1,20,Black/African American,male,50,large,2,7,9,3,2,2,-1,V,M
100,31,1,20,Black/African American,male,51,medium,6,6,12,3,2,0,0,A,Y
100,31,1,20,Black/African American,male,52,small,2,6,8,2,3,0,-3,B,O
100,31,1,20,Black/African American,male,53,medium,3,8,11,3,2,-1,-8,W,K
100,31,1,20,Black/African American,male,54,medium,1,8,9,3,1,0,-2,V,Q
100,31,1,20,Black/African American,male,55,large,3,10,13,3,2,0,-4,U,S
100,31,1,20,Black/African American,male,56,large,2,9,11,3,2,0,-5,T,S
100,31,1,20,Black/African American,male,57,large,3,7,10,3,2,1,-3,W,X
100,31,1,20,Black/African American,male,58,medium,6,9,15,3,1,1,1,I,Z
100,31,1,20,Black/African American,male,59,small,6,7,13,3,1,1,1,D,S
100,31,1,20,Black/African American,male,60,large,1,10,11,2,2,4,1,S,D
100,31,1,20,Black/African American,male,61,small,2,7,9,3,1,0,9,J,K
100,31,1,20,Black/African American,male,62,small,1,8,9,2,3,11,0,L,N
100,31,1,20,Black/African American,male,63,small,9,6,15,3,3,0,1,A,B
100,31,1,20,Black/African American,male,64,large,9,10,19,2,3,1,-1,S,U
100,31,1,20,Black/African American,male,65,large,3,8,11,3,3,0,-8,Q,R
100,31,1,20,Black/African American,male,66,large,9,9,18,3,3,1,0,A,D
100,31,1,20,Black/African American,male,67,large,1,9,10,3,2,0,14,X,Y
100,31,1,20,Black/African American,male,68,small,3,8,11,3,2,0,1,F,S
100,31,1,20,Black/African American,male,69,medium,2,9,11,2,2,-1,-2,J,X
100,31,1,20,Black/African American,male,70,large,3,6,9,2,2,8,0,U,J
100,31,1,20,Black/African American,male,71,medium,2,6,8,2,2,0,-4,T,U
100,31,1,20,Black/African American,male,72,small,9,8,17,2,2,0,-10,X,O
100,31,1,20,Black/African American,male,73,small,1,7,8,2,2,-1,0,M,P
100,31,1,20,Black/African American,male,74,medium,3,6,9,2,1,0,1,W,X
100,31,1,20,Black/African American,male,75,medium,3,7,10,2,3,0,1,E,X
100,32,1,18,White/Caucasian,female,1,medium,2,9,11,2,1,0,3,E,Z
100,32,1,18,White/Caucasian,female,2,large,2,9,11,2,1,0,-7,O,P
100,32,1,18,White/Caucasian,female,3,large,6,7,13,2,2,0,0,E,O
100,32,1,18,White/Caucasian,female,4,medium,9,8,17,3,3,0,0,X,D
100,32,1,18,White/Caucasian,female,5,large,1,10,11,2,1,0,10,X,L
100,32,1,18,White/Caucasian,female,6,small,2,7,9,3,1,0,-3,P,I
100,32,1,18,White/Caucasian,female,7,large,2,7,9,2,1,0,-6,Q,T
100,32,1,18,White/Caucasian,female,8,large,2,10,12,1,2,1,-2,A,T
100,32,1,18,White/Caucasian,female,9,medium,2,8,10,1,2,1,-4,E,T
100,32,1,18,White/Caucasian,female,10,medium,1,6,7,1,2,19,-1,L,X
100,32,1,18,White/Caucasian,female,11,medium,1,8,9,1,2,1,-1,F,M
100,32,1,18,White/Caucasian,female,12,medium,2,7,9,1,2,1,-2,F,J
100,32,1,18,White/Caucasian,female,13,small,3,8,11,3,3,0,1,M,T
100,32,1,18,White/Caucasian,female,14,medium,9,6,15,3,2,0,0,R,I
100,32,1,18,White/Caucasian,female,15,medium,9,9,18,3,3,0,1,H,A
100,32,1,18,White/Caucasian,female,16,large,1,9,10,2,2,1,-6,B,Y
100,32,1,18,White/Caucasian,female,17,large,9,6,15,3,3,0,0,T,G
100,32,1,18,White/Caucasian,female,18,large,6,10,16,2,2,0,1,J,H
100,32,1,18,White/Caucasian,female,19,medium,1,10,11,,1,0,10,B,F
100,32,1,18,White/Caucasian,female,20,medium,3,10,13,3,2,0,2,Z,A
100,32,1,18,White/Caucasian,female,21,medium,9,7,16,3,3,0,0,M,L
100,32,1,18,White/Caucasian,female,22,large,3,9,12,3,2,0,1,O,U
100,32,1,18,White/Caucasian,female,23,medium,2,6,8,2,1,1,-2,J,T
100,32,1,18,White/Caucasian,female,24,large,3,7,10,3,1,0,-2,L,X
100,32,1,18,White/Caucasian,female,25,large,2,8,10,2,1,0,-1,F,M
100,32,1,18,White/Caucasian,female,26,small,3,9,12,2,1,1,-7,W,O
100,32,1,18,White/Caucasian,female,27,medium,6,10,16,2,2,1,1,F,A
100,32,1,18,White/Caucasian,female,28,small,6,6,12,3,3,0,0,S,L
100,32,1,18,White/Caucasian,female,29,small,9,10,19,3,3,0,0,W,U
100,32,1,18,White/Caucasian,female,30,medium,2,10,12,2,1,1,6,L,C
100,32,1,18,White/Caucasian,female,31,small,6,9,15,3,3,0,0,Q,S
100,32,1,18,White/Caucasian,female,32,small,1,7,8,2,1,0,0,X,B
100,32,1,18,White/Caucasian,female,33,medium,9,10,19,3,3,0,0,H,M
100,32,1,18,White/Caucasian,female,34,small,2,9,11,3,1,1,2,P,T
100,32,1,18,White/Caucasian,female,35,large,2,6,8,2,1,2,9,E,W
100,32,1,18,White/Caucasian,female,36,large,3,10,13,1,2,1,-3,E,S
100,32,1,18,White/Caucasian,female,37,medium,3,9,12,2,2,0,0,B,W
100,32,1,18,White/Caucasian,female,38,medium,6,6,12,3,2,0,0,I,V
100,32,1,18,White/Caucasian,female,39,large,9,9,18,3,3,0,0,E,S
100,32,1,18,White/Caucasian,female,40,small,3,6,9,3,2,0,1,V,X
100,32,1,18,White/Caucasian,female,41,large,6,9,15,3,3,0,0,A,E
100,32,1,18,White/Caucasian,female,42,medium,3,7,10,3,2,0,1,U,B
100,32,1,18,White/Caucasian,female,43,small,6,7,13,3,3,0,0,C,O
100,32,1,18,White/Caucasian,female,44,small,1,9,10,3,1,0,0,G,S
100,32,1,18,White/Caucasian,female,45,large,1,7,8,2,1,0,5,O,D
100,32,1,18,White/Caucasian,female,46,small,1,6,7,3,1,,-3,,J
100,32,1,18,White/Caucasian,female,47,small,9,7,16,3,3,0,0,T,G
100,32,1,18,White/Caucasian,female,48,large,9,8,17,3,3,0,0,O,P
100,32,1,18,White/Caucasian,female,49,small,9,9,18,2,2,0,1,S,X
100,32,1,18,White/Caucasian,female,50,small,9,6,15,3,3,0,0,Z,P
100,32,1,18,White/Caucasian,female,51,large,6,6,12,2,3,0,1,L,N
100,32,1,18,White/Caucasian,female,52,medium,1,9,10,2,1,0,0,G,L
100,32,1,18,White/Caucasian,female,53,small,9,8,17,3,3,0,1,D,Y
100,32,1,18,White/Caucasian,female,54,medium,1,7,8,1,2,-3,-1,I,U
100,32,1,18,White/Caucasian,female,55,large,3,6,9,2,1,0,5,R,E
100,32,1,18,White/Caucasian,female,56,medium,6,8,14,2,1,1,7,A,E
100,32,1,18,White/Caucasian,female,57,small,2,10,12,2,2,0,-1,I,L
100,32,1,18,White/Caucasian,female,58,small,2,6,8,2,2,0,1,E,P
100,32,1,18,White/Caucasian,female,59,small,6,10,16,3,3,0,0,B,N
100,32,1,18,White/Caucasian,female,60,large,9,10,19,2,2,-1,0,M,E
100,32,1,18,White/Caucasian,female,61,large,1,8,9,2,1,1,-1,S,T
100,32,1,18,White/Caucasian,female,62,large,9,7,16,3,2,0,0,V,Q
100,32,1,18,White/Caucasian,female,63,small,2,8,10,3,3,0,1,M,S
100,32,1,18,White/Caucasian,female,64,medium,6,9,15,2,2,0,0,H,T
100,32,1,18,White/Caucasian,female,65,large,1,6,7,2,1,1,-6,G,E
100,32,1,18,White/Caucasian,female,66,large,3,8,11,2,1,1,-3,G,A
100,32,1,18,White/Caucasian,female,67,small,1,10,11,1,1,2,-1,F,W
100,32,1,18,White/Caucasian,female,68,small,6,8,14,2,2,0,1,F,M
100,32,1,18,White/Caucasian,female,69,small,3,7,10,2,1,0,2,P,H
100,32,1,18,White/Caucasian,female,70,large,6,8,14,2,1,-1,-6,F,Y
100,32,1,18,White/Caucasian,female,71,small,1,8,9,2,1,1,-1,Z,N
100,32,1,18,White/Caucasian,female,72,medium,3,6,9,1,1,0,-2,V,P
100,32,1,18,White/Caucasian,female,73,small,3,10,13,2,1,0,0,K,L
100,32,1,18,White/Caucasian,female,74,medium,6,7,13,3,1,1,5,H,L
100,32,1,18,White/Caucasian,female,75,medium,3,8,11,3,1,0,5,I,U
100,32,1,18,White/Caucasian,female,1,large,3,6,9,2,1,1,1,W,F
100,32,1,18,White/Caucasian,female,2,medium,6,8,14,3,3,0,0,F,S
100,32,1,18,White/Caucasian,female,3,medium,1,10,11,2,1,0,0,K,N
100,32,1,18,White/Caucasian,female,4,small,1,7,8,2,2,0,-2,F,K
100,32,1,18,White/Caucasian,female,5,medium,9,9,18,3,2,0,1,A,I
100,32,1,18,White/Caucasian,female,6,medium,3,8,11,2,1,0,-2,O,W
100,32,1,18,White/Caucasian,female,7,large,1,9,10,2,2,0,0,H,M
100,32,1,18,White/Caucasian,female,8,large,2,8,10,2,1,0,-3,G,A
100,32,1,18,White/Caucasian,female,9,small,3,9,12,3,1,0,-2,Y,B
100,32,1,18,White/Caucasian,female,10,large,3,10,13,2,1,0,-5,U,Q
100,32,1,18,White/Caucasian,female,11,medium,6,10,16,2,2,0,-1,C,M
100,32,1,18,White/Caucasian,female,12,medium,9,10,19,3,3,0,0,T,F
100,32,1,18,White/Caucasian,female,13,large,9,9,18,2,2,0,2,S,V
100,32,1,18,White/Caucasian,female,14,small,6,8,14,2,2,1,1,F,S
100,32,1,18,White/Caucasian,female,15,large,6,10,16,3,3,0,1,D,S
100,32,1,18,White/Caucasian,female,16,small,2,8,10,3,2,0,-1,F,O
100,32,1,18,White/Caucasian,female,17,medium,3,6,9,3,2,0,1,Z,D
100,32,1,18,White/Caucasian,female,18,small,2,10,12,2,2,0,-1,S,P
100,32,1,18,White/Caucasian,female,19,large,9,8,17,2,2,1,1,N,Y
100,32,1,18,White/Caucasian,female,20,medium,3,10,13,2,2,0,0,W,L
100,32,1,18,White/Caucasian,female,21,small,2,9,11,2,2,1,1,Z,T
100,32,1,18,White/Caucasian,female,22,small,9,10,19,3,3,0,1,P,B
100,32,1,18,White/Caucasian,female,23,large,9,10,19,3,3,0,1,I,T
100,32,1,18,White/Caucasian,female,24,large,2,6,8,2,1,0,1,B,Z
100,32,1,18,White/Caucasian,female,25,medium,1,7,8,2,1,0,-3,H,L
100,32,1,18,White/Caucasian,female,26,medium,2,7,9,2,1,1,0,H,L
100,32,1,18,White/Caucasian,female,27,large,9,7,16,2,2,0,0,V,W
100,32,1,18,White/Caucasian,female,28,medium,2,6,8,2,2,0,2,V,S
100,32,1,18,White/Caucasian,female,29,large,9,6,15,3,3,0,0,K,D
100,32,1,18,White/Caucasian,female,30,small,1,8,9,3,3,-1,0,D,E
100,32,1,18,White/Caucasian,female,31,large,2,9,11,2,1,1,-2,N,L
100,32,1,18,White/Caucasian,female,32,large,1,6,7,2,2,1,-1,M,B
100,32,1,18,White/Caucasian,female,33,large,6,8,14,2,2,0,0,V,H
100,32,1,18,White/Caucasian,female,34,medium,2,8,10,2,1,0,3,I,X
100,32,1,18,White/Caucasian,female,35,medium,9,7,16,3,2,1,-9,R,D
100,32,1,18,White/Caucasian,female,36,small,9,7,16,3,3,1,1,A,N
100,32,1,18,White/Caucasian,female,37,medium,2,9,11,2,1,0,-3,G,L
100,32,1,18,White/Caucasian,female,38,large,2,10,12,1,2,1,-2,T,U
100,32,1,18,White/Caucasian,female,39,large,6,9,15,3,2,0,0,K,G
100,32,1,18,White/Caucasian,female,40,small,2,6,8,2,2,0,0,D,B
100,32,1,18,White/Caucasian,female,41,medium,3,9,12,2,1,0,-4,J,X
100,32,1,18,White/Caucasian,female,42,large,1,10,11,1,1,-1,-1,X,N
100,32,1,18,White/Caucasian,female,43,small,3,6,9,2,1,0,-4,I,P
100,32,1,18,White/Caucasian,female,44,small,9,9,18,2,3,0,0,S,Q
100,32,1,18,White/Caucasian,female,45,small,3,8,11,3,3,0,1,K,A
100,32,1,18,White/Caucasian,female,46,medium,6,6,12,2,2,0,1,N,P
100,32,1,18,White/Caucasian,female,47,small,6,6,12,3,3,0,1,L,U
100,32,1,18,White/Caucasian,female,48,medium,3,7,10,2,3,0,-2,R,B
100,32,1,18,White/Caucasian,female,49,small,1,9,10,3,2,1,-1,B,Y
100,32,1,18,White/Caucasian,female,50,medium,6,9,15,2,3,0,1,V,T
100,32,1,18,White/Caucasian,female,51,small,6,7,13,3,3,0,0,X,T
100,32,1,18,White/Caucasian,female,52,medium,6,7,13,2,3,0,1,R,Z
100,32,1,18,White/Caucasian,female,53,large,6,7,13,1,1,0,0,Z,U
100,32,1,18,White/Caucasian,female,54,large,3,9,12,3,2,0,2,J,S
100,32,1,18,White/Caucasian,female,55,large,6,6,12,2,3,1,1,M,A
100,32,1,18,White/Caucasian,female,56,small,6,10,16,3,2,0,0,E,Q
100,32,1,18,White/Caucasian,female,57,medium,1,8,9,2,2,0,4,A,I
100,32,1,18,White/Caucasian,female,58,large,3,8,11,2,1,0,0,L,E
100,32,1,18,White/Caucasian,female,59,small,9,8,17,3,3,0,1,B,R
100,32,1,18,White/Caucasian,female,60,medium,2,10,12,2,2,0,-1,F,L
100,32,1,18,White/Caucasian,female,61,small,9,6,15,3,2,0,3,D,Y
100,32,1,18,White/Caucasian,female,62,large,2,7,9,2,2,1,-2,L,O
100,32,1,18,White/Caucasian,female,63,small,2,7,9,1,1,1,-2,H,U
100,32,1,18,White/Caucasian,female,64,medium,1,6,7,2,1,0,13,T,O
100,32,1,18,White/Caucasian,female,65,large,1,7,8,2,1,0,5,I,E
100,32,1,18,White/Caucasian,female,66,small,1,10,11,2,2,0,1,Y,M
100,32,1,18,White/Caucasian,female,67,medium,9,6,15,2,2,0,0,T,S
100,32,1,18,White/Caucasian,female,68,medium,9,8,17,2,3,0,1,Z,A
100,32,1,18,White/Caucasian,female,69,medium,1,9,10,2,2,0,-2,K,B
100,32,1,18,White/Caucasian,female,70,large,3,7,10,1,1,1,-7,X,B
100,32,1,18,White/Caucasian,female,71,small,3,7,10,3,2,0,2,Z,A
100,32,1,18,White/Caucasian,female,72,small,6,9,15,3,3,0,0,J,Z
100,32,1,18,White/Caucasian,female,73,large,1,8,9,2,1,-1,5,K,L
100,32,1,18,White/Caucasian,female,74,small,3,10,13,1,1,-1,7,E,Q
100,32,1,18,White/Caucasian,female,75,small,1,6,7,2,1,0,-3,C,E
100,32,1,18,White/Caucasian,female,1,large,3,10,13,2,2,0,2,F,L
100,32,1,18,White/Caucasian,female,2,large,2,10,12,2,1,0,0,D,S
100,32,1,18,White/Caucasian,female,3,large,3,8,11,2,1,2,-2,K,I
100,32,1,18,White/Caucasian,female,4,medium,2,8,10,2,1,0,-4,S,U
100,32,1,18,White/Caucasian,female,5,large,3,7,10,1,1,0,-2,F,M
100,32,1,18,White/Caucasian,female,6,medium,1,6,7,1,1,1,2,K,M
100,32,1,18,White/Caucasian,female,7,small,3,7,10,2,2,1,-3,U,S
100,32,1,18,White/Caucasian,female,8,small,2,9,11,2,1,0,-3,O,K
100,32,1,18,White/Caucasian,female,9,small,6,7,13,2,3,0,1,Q,E
100,32,1,18,White/Caucasian,female,10,small,9,10,19,3,3,0,1,B,P
100,32,1,18,White/Caucasian,female,11,medium,6,7,13,2,2,0,0,S,O
100,32,1,18,White/Caucasian,female,12,small,6,6,12,2,3,0,0,H,B
100,32,1,18,White/Caucasian,female,13,small,2,10,12,1,2,2,-2,I,V
100,32,1,18,White/Caucasian,female,14,large,6,10,16,2,2,0,1,X,H
100,32,1,18,White/Caucasian,female,15,small,3,9,12,2,2,0,0,O,B
100,32,1,18,White/Caucasian,female,16,medium,9,10,19,3,3,1,1,L,H
100,32,1,18,White/Caucasian,female,17,small,6,8,14,3,2,0,-2,H,V
100,32,1,18,White/Caucasian,female,18,medium,2,7,9,2,1,0,8,I,W
100,32,1,18,White/Caucasian,female,19,medium,1,8,9,2,1,0,-2,C,K
100,32,1,18,White/Caucasian,female,20,large,3,9,12,3,1,0,-2,D,H
100,32,1,18,White/Caucasian,female,21,medium,9,9,18,2,3,0,1,I,O
100,32,1,18,White/Caucasian,female,22,medium,1,10,11,1,2,8,-1,L,G
100,32,1,18,White/Caucasian,female,23,small,2,6,8,1,1,1,17,R,S
100,32,1,18,White/Caucasian,female,24,large,6,9,15,2,2,0,0,H,N
100,32,1,18,White/Caucasian,female,25,large,1,9,10,1,2,-1,0,U,P
100,32,1,18,White/Caucasian,female,26,medium,2,9,11,2,1,0,-1,E,R
100,32,1,18,White/Caucasian,female,27,small,1,9,10,3,1,0,13,O,U
100,32,1,18,White/Caucasian,female,28,small,9,6,15,2,2,0,1,H,B
100,32,1,18,White/Caucasian,female,29,small,6,10,16,3,3,1,0,K,P
100,32,1,18,White/Caucasian,female,30,small,9,8,17,3,3,0,0,S,B
100,32,1,18,White/Caucasian,female,31,medium,1,7,8,1,2,1,-1,K,O
100,32,1,18,White/Caucasian,female,32,medium,3,8,11,2,2,2,2,Z,U
100,32,1,18,White/Caucasian,female,33,medium,6,8,14,2,2,0,-7,W,O
100,32,1,18,White/Caucasian,female,34,medium,9,6,15,3,3,0,1,E,V
100,32,1,18,White/Caucasian,female,35,small,3,6,9,3,2,0,1,W,D
100,32,1,18,White/Caucasian,female,36,medium,9,8,17,3,3,0,1,Y,Z
100,32,1,18,White/Caucasian,female,37,large,3,6,9,2,1,-1,0,D,I
100,32,1,18,White/Caucasian,female,38,large,1,8,9,2,1,0,15,V,L
100,32,1,18,White/Caucasian,female,39,large,9,7,16,2,2,-1,1,H,F
100,32,1,18,White/Caucasian,female,40,medium,3,6,9,2,2,0,1,U,X
100,32,1,18,White/Caucasian,female,41,large,6,8,14,3,2,0,1,L,U
100,32,1,18,White/Caucasian,female,42,large,9,6,15,3,3,0,1,S,J
100,32,1,18,White/Caucasian,female,43,small,2,7,9,2,1,1,-2,E,M
100,32,1,18,White/Caucasian,female,44,large,6,7,13,2,1,-1,0,O,X
100,32,1,18,White/Caucasian,female,45,medium,2,6,8,1,1,0,6,Y,K
100,32,1,18,White/Caucasian,female,46,small,2,8,10,1,1,-1,-5,A,D
100,32,1,18,White/Caucasian,female,47,small,1,7,8,3,1,0,-5,P,U
100,32,1,18,White/Caucasian,female,48,large,1,7,8,2,1,0,9,Q,L
100,32,1,18,White/Caucasian,female,49,medium,3,7,10,2,1,1,3,F,X
100,32,1,18,White/Caucasian,female,50,small,3,10,13,2,2,0,-4,G,C
100,32,1,18,White/Caucasian,female,51,medium,3,10,13,1,1,1,2,K,A
100,32,1,18,White/Caucasian,female,52,large,9,8,17,2,3,-1,0,J,L
100,32,1,18,White/Caucasian,female,53,medium,3,9,12,1,1,2,12,F,Q
100,32,1,18,White/Caucasian,female,54,small,9,9,18,2,2,0,1,L,M
100,32,1,18,White/Caucasian,female,55,medium,9,7,16,3,3,,1,,J
100,32,1,18,White/Caucasian,female,56,large,9,9,18,3,3,0,0,C,E
100,32,1,18,White/Caucasian,female,57,large,1,10,11,2,1,1,-1,W,M
100,32,1,18,White/Caucasian,female,58,large,9,10,19,3,2,0,0,V,G
100,32,1,18,White/Caucasian,female,59,medium,6,9,15,3,3,0,0,A,B
100,32,1,18,White/Caucasian,female,60,large,2,6,8,2,1,-1,7,E,I
100,32,1,18,White/Caucasian,female,61,medium,6,6,12,3,3,0,0,Q,P
100,32,1,18,White/Caucasian,female,62,small,1,10,11,1,1,-8,-2,O,I
100,32,1,18,White/Caucasian,female,63,large,1,6,7,2,1,0,-2,Z,H
100,32,1,18,White/Caucasian,female,64,small,9,7,16,3,3,1,0,F,W
100,32,1,18,White/Caucasian,female,65,large,2,7,9,2,1,1,-2,S,P
100,32,1,18,White/Caucasian,female,66,large,6,6,12,2,2,20,1,Z,X
100,32,1,18,White/Caucasian,female,67,small,3,8,11,2,2,0,2,P,C
100,32,1,18,White/Caucasian,female,68,small,1,8,9,2,2,0,0,H,K
100,32,1,18,White/Caucasian,female,69,large,2,8,10,2,1,2,-7,G,I
100,32,1,18,White/Caucasian,female,70,small,6,9,15,3,,0,0,D,L
100,32,1,18,White/Caucasian,female,71,large,2,9,11,2,1,-1,-2,B,A
100,32,1,18,White/Caucasian,female,72,medium,2,10,12,2,1,0,-5,T,L
100,32,1,18,White/Caucasian,female,73,small,1,6,7,2,1,-1,0,L,X
100,32,1,18,White/Caucasian,female,74,medium,1,9,10,2,2,1,-2,B,U
100,32,1,18,White/Caucasian,female,75,medium,6,10,16,2,2,0,0,C,L
100,33,1,18,White/Caucasian,female,1,large,3,8,11,2,1,0,9,W,R
100,33,1,18,White/Caucasian,female,2,large,2,10,12,2,1,0,-6,E,I
100,33,1,18,White/Caucasian,female,3,large,3,7,10,1,1,0,8,R,J
100,33,1,18,White/Caucasian,female,4,small,2,6,8,1,1,20,6,N,S
100,33,1,18,White/Caucasian,female,5,small,2,10,12,3,1,0,12,I,M
100,33,1,18,White/Caucasian,female,6,small,1,8,9,2,1,15,14,O,O
100,33,1,18,White/Caucasian,female,7,medium,3,10,13,1,1,8,9,P,O
100,33,1,18,White/Caucasian,female,8,large,9,10,19,2,3,0,-2,L,X
100,33,1,18,White/Caucasian,female,9,small,9,9,18,2,2,0,0,Y,S
100,33,1,18,White/Caucasian,female,10,small,6,8,14,2,2,-1,0,M,Q
100,33,1,18,White/Caucasian,female,11,medium,2,8,10,2,1,-1,-7,M,N
100,33,1,18,White/Caucasian,female,12,medium,1,9,10,1,1,-1,15,B,D
100,33,1,18,White/Caucasian,female,13,medium,2,9,11,1,1,0,9,S,P
100,33,1,18,White/Caucasian,female,14,small,2,8,10,2,2,-1,-2,E,H
100,33,1,18,White/Caucasian,female,15,medium,6,7,13,2,2,0,0,S,Y
100,33,1,18,White/Caucasian,female,16,medium,1,7,8,1,1,-1,10,M,N
100,33,1,18,White/Caucasian,female,17,medium,3,8,11,2,1,-3,-3,I,L
100,33,1,18,White/Caucasian,female,18,large,6,7,13,1,1,-1,1,O,R
100,33,1,18,White/Caucasian,female,19,large,1,6,7,1,1,-2,1,O,P
100,33,1,18,White/Caucasian,female,20,medium,9,7,16,2,2,0,-1,R,W
100,33,1,18,White/Caucasian,female,21,medium,1,6,7,1,1,-1,1,U,R
100,33,1,18,White/Caucasian,female,22,small,6,10,16,2,1,-1,4,L,P
100,33,1,18,White/Caucasian,female,23,medium,9,9,18,2,3,-1,0,D,F
100,33,1,18,White/Caucasian,female,24,large,9,7,16,1,1,12,0,P,L
100,33,1,18,White/Caucasian,female,25,large,9,9,18,2,2,-1,0,P,H
100,33,1,18,White/Caucasian,female,26,small,3,7,10,1,1,-2,2,B,D
100,33,1,18,White/Caucasian,female,27,small,2,9,11,1,1,0,-3,P,Q
100,33,1,18,White/Caucasian,female,28,large,2,9,11,1,1,15,9,R,S
100,33,1,18,White/Caucasian,female,29,medium,9,8,17,2,1,0,6,O,W
100,33,1,18,White/Caucasian,female,30,large,2,8,10,1,1,-1,3,L,P
100,33,1,18,White/Caucasian,female,31,large,6,9,15,1,1,0,1,G,B
100,33,1,18,White/Caucasian,female,32,large,2,7,9,1,1,0,-3,B,H
100,33,1,18,White/Caucasian,female,33,small,6,6,12,1,2,6,-1,G,D
100,33,1,18,White/Caucasian,female,34,medium,2,10,12,1,2,-2,-4,W,W
100,33,1,18,White/Caucasian,female,35,medium,9,6,15,1,1,1,-4,D,H
100,33,1,18,White/Caucasian,female,36,medium,2,7,9,1,1,0,-5,T,W
100,33,1,18,White/Caucasian,female,37,medium,6,9,15,2,1,0,-12,S,T
100,33,1,18,White/Caucasian,female,38,large,3,10,13,1,1,-8,-3,H,E
100,33,1,18,White/Caucasian,female,39,medium,1,8,9,1,1,0,-2,W,J
100,33,1,18,White/Caucasian,female,40,small,1,10,11,2,1,0,-1,S,S
100,33,1,18,White/Caucasian,female,41,large,1,9,10,1,2,0,-1,B,B
100,33,1,18,White/Caucasian,female,42,medium,3,7,10,1,1,0,-2,Y,L
100,33,1,18,White/Caucasian,female,43,medium,1,10,11,2,1,0,10,J,L
100,33,1,18,White/Caucasian,female,44,large,9,6,15,2,1,0,-5,R,Y
100,33,1,18,White/Caucasian,female,45,medium,3,6,9,2,1,0,-4,H,I
100,33,1,18,White/Caucasian,female,46,large,3,9,12,1,1,0,1,S,H
100,33,1,18,White/Caucasian,female,47,small,6,9,15,2,2,-3,1,B,Y
100,33,1,18,White/Caucasian,female,48,medium,2,6,8,1,1,-1,0,B,D
100,33,1,18,White/Caucasian,female,49,small,3,8,11,1,1,-1,-3,J,A
100,33,1,18,White/Caucasian,female,50,small,3,10,13,1,1,-1,-4,K,K
100,33,1,18,White/Caucasian,female,51,medium,9,10,19,1,2,-1,-1,L,W
100,33,1,18,White/Caucasian,female,52,medium,6,6,12,2,1,0,2,H,B
100,33,1,18,White/Caucasian,female,53,small,9,8,17,2,1,0,0,T,B
100,33,1,18,White/Caucasian,female,54,small,2,7,9,2,1,-1,-2,M,Z
100,33,1,18,White/Caucasian,female,55,small,1,7,8,1,2,-2,-1,T,U
100,33,1,18,White/Caucasian,female,56,large,1,7,8,1,1,-6,5,U,D
100,33,1,18,White/Caucasian,female,57,small,9,6,15,2,2,0,0,Y,H
100,33,1,18,White/Caucasian,female,58,medium,3,9,12,2,1,0,-4,O,D
100,33,1,18,White/Caucasian,female,59,small,6,7,13,2,2,0,0,K,A
100,33,1,18,White/Caucasian,female,60,large,6,10,16,2,2,0,0,X,U
100,33,1,18,White/Caucasian,female,61,small,1,9,10,2,1,-1,5,K,L
100,33,1,18,White/Caucasian,female,62,large,2,6,8,1,1,1,-3,O,P
100,33,1,18,White/Caucasian,female,63,large,6,8,14,1,1,0,-7,H,D
100,33,1,18,White/Caucasian,female,64,large,6,6,12,1,2,7,1,G,G
100,33,1,18,White/Caucasian,female,65,small,1,6,7,1,1,0,-1,P,P
100,33,1,18,White/Caucasian,female,66,medium,6,10,16,2,2,1,0,D,J
100,33,1,18,White/Caucasian,female,67,large,9,8,17,2,2,0,0,X,M
100,33,1,18,White/Caucasian,female,68,large,3,6,9,1,1,1,10,C,D
100,33,1,18,White/Caucasian,female,69,small,3,9,12,2,1,0,-4,X,I
100,33,1,18,White/Caucasian,female,70,large,1,10,11,1,1,0,-6,Y,U
100,33,1,18,White/Caucasian,female,71,medium,6,8,14,1,1,5,0,Y,G
