TargetFeature,Subject,Age,Ethnicity,Sex,Block,Trial,Lag,T1SPE,T2SPE,T2isT1,T1Pos,T2Pos,T1Resp,T2Resp,T1Conf,T2Conf,T1RespPos,T2RespPos,Stim1,Stim2,Stim3,Stim4,Stim5,Stim6,Stim7,Stim8,Stim9,Stim10,Stim11,Stim12,Stim13,Stim14,Stim15,Stim16,Stim17,Stim18,Stim19,Stim20,Stim21,Stim22,Stim23,Stim24,Stim25,Stim26
Color,130,19,White/Caucasian,male,5,41,2,0,0,0,6,8,I,F,3,2,6,8,M,H,T,K,W,I,O,F,Q,D,C,X,P,E,B,S,V,Z,J,U,G,N,L,R,A,Y
Color,130,19,White/Caucasian,male,5,42,1,1,-1,1,8,9,W,Q,2,2,9,8,N,A,S,Y,R,X,J,Q,W,H,K,Z,D,T,P,G,C,V,L,I,M,O,B,U,F,E
Color,130,19,White/Caucasian,male,5,43,3,0,0,0,8,11,C,T,3,3,8,11,D,J,S,Q,Y,K,E,C,I,N,T,V,Z,B,X,R,F,W,L,A,H,G,U,O,P,M
Color,130,19,White/Caucasian,male,5,44,6,0,0,0,10,16,T,M,3,3,10,16,A,L,H,X,N,Q,K,V,C,T,Z,F,Y,P,U,M,J,W,S,E,G,B,D,I,O,R
Color,130,19,White/Caucasian,male,5,45,3,0,0,0,7,10,U,D,3,2,7,10,P,R,Y,F,S,C,U,N,Z,D,X,E,O,L,M,Q,W,V,H,K,A,J,G,I,T,B
Color,130,19,White/Caucasian,male,5,46,1,0,0,0,9,10,R,S,2,3,9,10,H,B,V,Q,M,O,F,X,R,S,Y,J,N,G,L,U,I,A,K,T,C,Z,P,D,W,E
Color,130,19,White/Caucasian,male,5,47,3,0,0,0,7,10,C,I,3,3,7,10,K,Z,S,R,H,O,C,W,M,I,F,A,L,T,Q,V,D,P,E,Y,X,G,N,U,B,J
Color,130,19,White/Caucasian,male,5,48,3,0,0,0,10,13,G,K,3,3,10,13,I,N,S,P,Z,M,O,B,J,G,V,F,K,R,A,E,T,W,Y,X,L,H,U,Q,C,D
Color,130,19,White/Caucasian,male,5,49,1,0,0,0,7,8,H,Z,1,2,7,8,W,T,G,P,E,A,H,Z,J,Y,N,F,I,X,M,C,K,S,U,Q,R,D,L,B,O,V
Color,130,19,White/Caucasian,male,5,50,6,0,0,0,9,15,W,T,3,3,9,15,J,Z,X,R,L,M,Q,U,W,A,D,K,S,B,T,I,V,O,F,Y,P,E,C,H,N,G
Color,131,19,Black/African American,female,1,1,9,-8,-17,0,8,17,,,,,,,B,S,D,M,T,X,G,U,H,O,R,P,F,W,Q,I,K,A,L,Z,C,N,J,Y,V,E
Color,131,19,Black/African American,female,1,2,9,-7,-16,0,7,16,,,,,,,F,V,P,I,Z,R,Q,T,O,G,N,C,H,D,W,Y,E,J,X,B,L,S,U,K,A,M
Color,131,19,Black/African American,female,1,3,3,-6,-9,0,6,9,,,,,,,Q,W,C,G,N,S,D,I,U,R,K,T,V,X,Z,O,Y,M,H,A,P,B,J,E,F,L
Color,131,19,Black/African American,female,1,4,9,-9,-18,0,9,18,,,,,,,A,M,R,J,L,Y,W,X,I,U,K,H,N,Z,C,E,F,G,O,S,Q,D,B,V,P,T
Color,131,19,Black/African American,female,1,5,2,-9,-11,0,9,11,,,,,,,V,C,O,U,J,F,T,B,K,Z,M,X,L,A,I,Q,R,H,W,E,Y,P,G,N,S,D
Color,131,19,Black/African American,female,1,6,1,-8,-9,0,8,9,,,,,,,P,B,R,W,X,H,Q,D,T,Z,I,C,Y,G,U,S,J,V,L,O,F,E,K,N,A,M
Color,131,19,Black/African American,female,1,7,2,-7,-9,0,7,9,,,,,,,X,O,Q,Y,W,E,P,B,T,A,F,Z,M,R,H,K,V,U,J,D,G,I,C,N,L,S
Color,131,19,Black/African American,female,1,8,1,-7,-8,0,7,8,,,,,,,I,S,C,W,Y,N,V,L,M,F,U,A,K,D,H,T,B,G,J,P,R,Q,E,O,Z,X
Color,131,19,Black/African American,female,1,9,9,-7,-16,0,7,16,,,,,,,P,V,W,R,I,G,J,K,T,Z,B,L,F,S,C,Q,E,N,U,Y,D,O,M,A,H,X
Color,131,19,Black/African American,female,1,10,1,-6,-7,0,6,7,,,,,,,J,Y,S,V,R,L,N,C,T,P,W,D,G,F,I,Q,X,M,E,Z,K,O,H,U,B,A
Color,131,19,Black/African American,female,2,1,2,0,-1,0,8,10,A,J,3,2,8,9,X,W,T,L,G,B,Y,A,J,D,H,U,Q,M,R,P,S,N,F,K,V,O,Z,E,I,C
Color,131,19,Black/African American,female,2,2,3,0,-6,0,10,13,M,N,3,1,10,7,S,C,P,A,L,F,N,J,X,M,G,V,B,O,Q,Y,E,D,H,Z,W,R,U,K,I,T
Color,131,19,Black/African American,female,2,3,9,0,0,0,7,16,T,P,3,3,7,16,S,I,Z,O,R,B,T,U,C,F,E,J,A,D,G,P,V,X,N,Y,K,Q,H,W,M,L
Color,131,19,Black/African American,female,2,4,6,0,0,0,9,15,B,V,3,3,9,15,H,W,O,P,N,E,F,J,B,Y,G,Z,L,S,V,K,D,T,M,R,C,I,X,U,A,Q
Color,131,19,Black/African American,female,2,5,9,0,0,0,7,16,V,C,1,3,7,16,G,O,W,B,L,Y,V,K,I,P,U,A,N,T,M,C,J,S,D,Z,H,E,F,Q,R,X
Color,131,19,Black/African American,female,2,6,2,0,-2,1,8,10,U,U,2,2,8,8,S,X,P,M,Y,O,A,U,Z,K,F,E,G,L,Q,N,R,H,W,C,V,J,B,T,D,I
Color,131,19,Black/African American,female,2,7,1,1,-1,1,10,11,N,V,2,2,11,10,C,A,R,T,D,H,P,K,I,V,N,M,F,J,S,B,L,Z,W,E,G,O,X,U,Q,Y
Color,131,19,Black/African American,female,2,8,2,0,8,0,6,8,W,T,2,2,6,16,R,D,C,G,O,W,L,H,U,B,F,I,E,M,Z,T,A,N,K,S,Q,X,J,Y,P,V
Color,131,19,Black/African American,female,2,9,2,0,15,0,7,9,B,A,3,1,7,24,X,C,Y,F,U,Z,B,L,J,V,O,R,P,M,G,W,K,T,N,E,Q,I,D,A,S,H
Color,131,19,Black/African American,female,2,10,1,1,-1,1,8,9,U,W,2,2,9,8,Q,A,S,I,B,X,L,W,U,T,N,H,J,V,P,G,R,D,K,Y,C,M,Z,F,E,O
Color,131,19,Black/African American,female,2,11,9,0,0,0,8,17,K,F,3,3,8,17,X,P,I,H,A,V,B,K,O,R,T,M,S,Z,G,W,F,L,J,U,C,N,Y,D,Q,E
Color,131,19,Black/African American,female,2,12,2,0,-1,0,9,11,Y,B,3,2,9,10,R,Q,V,Z,W,N,G,P,Y,B,C,L,T,S,M,F,U,I,H,A,J,E,K,X,D,O
Color,131,19,Black/African American,female,2,13,9,0,0,0,6,15,K,Z,3,3,6,15,Q,N,J,U,I,K,B,D,W,F,L,G,R,M,Z,H,V,Y,P,O,A,S,C,X,E,T
Color,131,19,Black/African American,female,2,14,6,0,0,0,10,16,M,A,3,3,10,16,B,V,K,D,F,R,L,E,S,M,C,Q,T,I,Y,A,H,O,P,G,J,N,Z,U,X,W
Color,131,19,Black/African American,female,2,15,3,0,0,0,7,10,Y,N,3,2,7,10,R,P,S,X,C,D,Y,B,U,N,O,J,Q,V,H,W,K,T,E,G,F,A,L,Z,M,I
Color,131,19,Black/African American,female,2,16,1,1,-1,1,7,8,A,P,2,2,8,7,C,N,D,B,Q,H,P,A,R,L,W,Y,J,E,M,S,X,G,V,K,F,T,I,Z,O,U
Color,131,19,Black/African American,female,2,17,1,0,0,0,9,10,Q,U,2,2,9,10,I,M,Z,E,R,K,X,D,Q,U,T,P,B,C,W,G,H,Y,A,N,F,L,O,J,V,S
Color,131,19,Black/African American,female,2,18,6,11,0,0,6,12,Q,U,2,2,17,12,H,J,W,T,P,V,Y,D,M,C,O,U,G,E,I,X,Q,S,B,R,A,F,L,K,Z,N
Color,131,19,Black/African American,female,2,19,9,0,0,0,9,18,P,U,3,3,9,18,R,N,B,T,Q,V,Y,G,P,X,H,J,L,K,D,S,F,U,Z,W,M,I,C,O,A,E
Color,131,19,Black/African American,female,2,20,2,0,-6,0,10,12,K,N,3,3,10,6,Y,U,F,W,V,N,T,S,J,K,E,Z,L,B,G,M,I,P,C,A,R,D,X,O,Q,H
Color,131,19,Black/African American,female,2,21,1,0,0,0,9,10,E,N,1,1,9,10,P,B,V,S,F,X,I,G,E,N,K,D,C,T,J,U,Q,A,R,O,Z,W,Y,M,H,L
Color,131,19,Black/African American,female,2,22,3,0,1,0,8,11,S,A,3,2,8,12,E,B,G,J,M,R,X,S,P,U,K,A,T,Y,D,C,I,V,O,Q,F,H,L,Z,W,N
Color,131,19,Black/African American,female,2,23,9,0,0,0,8,17,Q,I,3,3,8,17,S,K,X,E,N,P,Y,Q,C,T,J,A,W,F,U,H,I,D,G,L,O,M,Z,B,V,R
Color,131,19,Black/African American,female,2,24,6,0,0,0,9,15,A,H,3,3,9,15,O,Y,V,T,N,X,M,P,A,F,U,K,Z,E,H,J,G,C,D,B,L,I,S,R,W,Q
Color,131,19,Black/African American,female,2,25,3,0,-7,0,6,9,V,I,2,2,6,2,L,I,R,P,K,V,Z,T,A,W,N,Q,D,B,Y,H,U,F,S,C,O,E,M,J,G,X
Color,131,19,Black/African American,female,2,26,9,0,0,0,6,15,K,Y,3,3,6,15,Q,G,C,S,M,K,J,I,R,F,X,O,E,U,Y,T,L,H,A,Z,N,W,V,P,B,D
Color,131,19,Black/African American,female,2,27,3,0,1,0,6,9,L,T,3,3,6,10,H,Q,K,A,C,L,U,R,J,T,I,D,P,X,W,N,F,Y,Z,E,M,V,B,O,S,G
Color,131,19,Black/African American,female,2,28,2,0,0,0,7,9,R,B,,3,7,9,O,J,X,U,K,L,R,I,B,F,D,H,G,T,V,E,Y,C,Q,W,S,P,M,A,Z,N
Color,131,19,Black/African American,female,2,29,1,1,-1,1,10,11,A,R,3,3,11,10,T,O,Z,M,I,V,Q,J,F,R,A,B,W,D,C,K,H,U,N,P,L,E,G,X,Y,S
Color,131,19,Black/African American,female,2,30,9,0,0,0,10,19,R,F,3,3,10,19,A,M,D,V,Y,B,P,Z,G,R,E,T,J,S,L,U,O,X,F,Q,H,I,W,N,K,C
Color,131,19,Black/African American,female,2,31,3,0,1,0,9,12,S,E,3,2,9,13,N,F,T,Q,L,X,Y,I,S,W,V,J,E,P,O,C,U,A,B,M,K,G,H,D,Z,R
Color,131,19,Black/African American,female,2,32,6,0,0,0,8,14,E,P,3,3,8,14,K,Z,I,R,O,A,B,E,N,V,F,Y,M,P,Q,W,L,G,S,X,T,U,J,H,C,D
Color,131,19,Black/African American,female,2,33,6,0,0,0,7,13,T,F,3,3,7,13,V,C,I,N,W,X,T,H,E,S,O,R,F,Z,P,Q,Y,L,M,G,J,A,U,D,B,K
Color,131,19,Black/African American,female,2,34,2,0,7,0,6,8,D,J,3,1,6,15,G,L,Q,I,M,D,K,Z,Y,X,B,O,V,W,J,S,A,P,H,R,C,T,U,N,F,E
Color,131,19,Black/African American,female,2,35,3,0,0,0,9,12,U,W,2,2,9,12,C,N,L,M,B,D,F,R,U,S,O,W,J,H,X,Q,K,I,Y,Z,P,T,V,E,G,A
Color,131,19,Black/African American,female,2,36,3,0,0,0,7,10,S,I,3,2,7,10,H,Y,V,U,A,N,S,K,F,I,W,P,B,M,G,T,O,E,Z,L,Q,R,C,J,X,D
Color,131,19,Black/African American,female,2,37,6,0,0,0,7,13,E,R,3,3,7,13,Z,W,P,A,J,D,E,T,B,V,N,G,R,M,L,S,K,O,X,F,Q,H,C,U,I,Y
Color,131,19,Black/African American,female,2,38,9,0,1,0,9,18,E,A,3,3,9,19,G,V,R,J,O,Z,L,Q,E,S,K,D,M,P,B,X,Y,F,A,W,H,T,U,C,N,I
Color,131,19,Black/African American,female,2,39,2,0,3,0,9,11,R,K,3,1,9,14,N,I,S,O,V,A,F,Y,R,U,X,H,P,K,W,D,C,B,E,L,T,G,Z,Q,M,J
Color,131,19,Black/African American,female,2,40,2,0,-1,0,10,12,N,Q,3,2,10,11,T,D,K,W,I,A,L,H,Z,N,Q,Y,G,B,U,O,C,V,X,P,S,J,R,F,M,E
Color,131,19,Black/African American,female,2,41,1,0,0,0,8,9,Y,N,2,2,8,9,G,H,E,A,S,X,O,Y,N,Z,U,W,I,L,V,M,P,Q,J,C,B,T,D,K,R,F
Color,131,19,Black/African American,female,2,42,3,0,0,0,8,11,B,N,2,2,8,11,V,K,Z,Q,T,J,G,B,A,S,N,C,W,Y,I,D,U,P,F,R,X,E,O,L,M,H
Color,131,19,Black/African American,female,2,43,9,0,-19,0,10,19,L,,3,2,10,,D,I,C,E,K,B,G,F,T,L,U,H,N,M,Z,O,W,P,R,X,Q,S,A,Y,J,V
Color,131,19,Black/African American,female,2,44,6,0,1,0,6,12,T,L,3,3,6,13,E,N,K,B,V,T,A,C,M,Z,Y,U,L,X,Q,D,O,H,P,F,G,W,J,I,S,R
Color,131,19,Black/African American,female,2,45,1,1,-1,1,7,8,N,S,2,3,8,7,X,J,G,H,W,B,S,N,M,L,V,Q,D,A,C,Z,T,O,K,E,P,I,Y,F,R,U
Color,131,19,Black/African American,female,2,46,6,0,0,0,10,16,Z,T,3,3,10,16,B,C,R,Q,W,H,S,P,V,Z,D,A,N,M,G,T,E,J,Y,I,F,L,O,X,U,K
Color,131,19,Black/African American,female,2,47,3,1,-3,1,10,13,N,H,3,3,11,10,A,Z,V,E,L,G,I,R,P,H,N,U,C,W,B,D,J,X,S,T,F,K,M,Q,O,Y
Color,131,19,Black/African American,female,2,48,1,0,0,0,6,7,I,E,3,3,6,7,S,W,M,P,Q,I,E,U,A,V,R,G,H,Z,X,D,K,J,T,O,N,Y,F,L,B,C
Color,131,19,Black/African American,female,2,49,1,0,0,0,6,7,A,U,3,3,6,7,L,D,E,P,W,A,U,I,B,C,J,R,Y,X,S,G,T,H,M,O,Q,F,K,Z,V,N
Color,131,19,Black/African American,female,2,50,6,0,-5,0,8,14,H,I,3,2,8,9,K,R,X,P,T,O,C,H,I,L,J,Q,V,E,U,W,Y,A,S,M,F,B,D,G,N,Z
Color,131,19,Black/African American,female,3,1,1,1,-1,1,10,11,N,K,2,2,11,10,O,W,M,T,J,A,H,C,P,K,N,Q,E,X,G,F,R,B,U,I,S,Z,Y,L,V,D
Color,131,19,Black/African American,female,3,2,2,0,-2,1,8,10,N,N,2,2,8,8,Y,W,S,H,G,O,R,N,I,U,T,J,L,V,Z,Q,X,K,P,A,M,B,D,E,C,F
Color,131,19,Black/African American,female,3,3,3,0,2,0,9,12,W,T,3,2,9,14,I,C,N,P,O,V,X,G,W,D,M,K,S,T,R,J,Y,Q,H,B,A,F,L,U,Z,E
Color,131,19,Black/African American,female,3,4,1,0,0,0,6,7,R,J,2,2,6,7,W,X,I,S,M,R,J,G,D,U,A,C,T,B,N,O,F,E,Z,Q,P,Y,H,L,V,K
Color,131,19,Black/African American,female,3,5,1,0,0,0,9,10,X,J,2,2,9,10,A,G,K,L,Y,F,H,P,X,J,R,T,M,Z,E,B,O,U,V,S,N,C,W,Q,I,D
Color,131,19,Black/African American,female,3,6,2,0,0,0,6,8,J,A,2,2,6,8,I,V,P,H,U,J,D,A,Z,O,Q,G,N,B,M,C,T,F,S,K,Y,L,R,E,W,X
Color,131,19,Black/African American,female,3,7,6,0,1,0,8,14,K,Y,3,3,8,15,I,G,L,C,F,W,Q,K,A,V,T,J,P,R,Y,O,X,N,U,E,B,M,D,H,S,Z
Color,131,19,Black/African American,female,3,8,9,0,0,0,8,17,S,V,3,3,8,17,B,G,F,A,U,T,P,S,Y,X,D,J,I,M,H,W,V,C,R,O,N,L,Z,Q,K,E
Color,131,19,Black/African American,female,3,9,2,0,-1,0,7,9,S,O,3,1,7,8,V,P,E,X,B,Y,S,O,U,F,I,K,L,M,C,R,T,H,W,D,Z,N,A,J,Q,G
Color,131,19,Black/African American,female,3,10,9,0,0,0,9,18,K,Z,3,3,9,18,E,J,B,U,F,C,T,W,K,O,X,V,M,P,N,Y,Q,Z,G,L,D,A,S,R,H,I
Color,131,19,Black/African American,female,3,11,9,0,0,0,6,15,G,I,3,3,6,15,R,U,P,E,N,G,V,D,Z,W,B,F,X,Q,I,A,K,Y,S,J,C,L,O,M,T,H
Color,131,19,Black/African American,female,3,12,6,0,0,0,10,16,D,I,3,3,10,16,A,J,M,Q,K,E,Z,F,P,D,V,O,C,Y,N,I,T,W,X,U,R,B,G,S,L,H
Color,131,19,Black/African American,female,3,13,3,0,10,0,9,12,J,K,3,1,9,22,D,R,G,C,F,H,Q,N,J,W,B,S,V,X,L,U,O,I,A,T,Y,K,E,M,Z,P
Color,131,19,Black/African American,female,3,14,6,0,0,0,7,13,E,I,3,3,7,13,N,K,A,Z,M,O,E,Y,C,J,B,R,I,U,H,D,G,W,T,P,X,F,L,V,S,Q
Color,131,19,Black/African American,female,3,15,2,0,-1,0,8,10,Z,S,3,3,8,9,G,L,O,K,W,M,I,Z,S,E,Y,C,J,H,X,A,R,V,U,D,N,F,T,Q,P,B
Color,131,19,Black/African American,female,3,16,3,0,-2,0,7,10,N,Z,3,2,7,8,J,T,D,K,R,L,N,Z,Q,G,S,H,X,O,V,B,U,W,A,I,P,Y,F,E,M,C
Color,131,19,Black/African American,female,3,17,3,0,2,0,8,11,U,B,3,3,8,13,X,K,E,N,D,Q,R,U,H,Z,F,L,B,V,A,W,O,M,C,Y,J,S,P,I,G,T
Color,131,19,Black/African American,female,3,18,9,0,0,0,10,19,M,R,3,3,10,19,Q,X,L,O,U,N,J,Z,D,M,I,V,B,Y,T,G,H,S,R,F,E,W,P,A,K,C
Color,131,19,Black/African American,female,3,19,6,0,0,0,6,12,N,S,3,3,6,12,K,Y,E,V,Z,N,W,D,U,B,Q,S,O,A,X,M,R,C,P,J,T,H,I,L,F,G
Color,131,19,Black/African American,female,3,20,1,0,0,0,7,8,L,M,2,,7,8,W,V,O,G,K,E,L,M,B,Q,Z,X,Y,D,A,F,C,P,T,J,I,U,S,R,H,N
Color,131,19,Black/African American,female,3,21,6,0,0,0,9,15,Q,F,3,3,9,15,C,H,Z,B,O,L,I,T,Q,S,G,N,P,J,F,K,Y,W,U,A,M,V,R,D,E,X
Color,131,19,Black/African American,female,3,22,3,0,1,0,10,13,T,E,3,3,10,14,Q,M,J,V,K,A,O,I,C,T,F,P,S,E,Y,Z,U,G,N,H,W,D,R,B,L,X
Color,131,19,Black/African American,female,3,23,3,0,0,0,7,10,M,A,3,2,7,10,N,I,W,O,J,B,M,F,L,A,Z,R,S,P,G,U,V,T,X,D,Y,K,Q,C,H,E
Color,131,19,Black/African American,female,3,24,1,1,-1,1,7,8,A,T,2,2,8,7,L,B,P,U,Q,X,T,A,D,W,I,J,G,K,M,F,E,S,C,V,Y,Z,R,O,N,H
Color,131,19,Black/African American,female,3,25,2,0,0,0,6,8,N,I,3,1,6,8,W,V,T,L,K,N,Q,I,O,Z,B,H,X,E,M,J,Y,R,D,C,G,U,A,F,P,S
Color,131,19,Black/African American,female,3,26,6,0,0,0,9,15,E,M,3,3,9,15,U,A,Y,C,K,N,B,S,E,Z,W,H,P,J,M,G,O,I,L,T,X,R,F,D,V,Q
Color,131,19,Black/African American,female,3,27,9,15,0,0,6,15,L,O,1,3,21,15,F,Z,R,E,M,K,W,V,Y,U,C,B,A,I,O,Q,X,N,P,T,L,S,H,D,J,G
Color,131,19,Black/African American,female,3,28,6,0,3,0,6,12,L,Q,3,2,6,15,B,I,W,G,R,L,O,U,X,A,H,P,V,C,Q,K,Y,N,Z,J,M,F,D,E,S,T
Color,131,19,Black/African American,female,3,29,6,0,0,0,7,13,L,B,3,3,7,13,N,J,R,V,P,E,L,S,M,C,T,Y,B,G,U,Z,I,D,A,H,O,X,F,Q,W,K
Color,131,19,Black/African American,female,3,30,6,0,0,0,8,14,Y,E,3,3,8,14,I,Z,M,F,U,R,D,Y,W,L,A,N,V,E,H,Q,S,J,P,X,G,C,K,O,T,B
Color,131,19,Black/African American,female,3,31,2,0,0,0,7,9,W,T,3,3,7,9,V,S,A,X,L,B,W,P,T,J,C,U,N,Z,K,I,D,H,O,E,G,M,Q,F,Y,R
Color,131,19,Black/African American,female,3,32,9,0,0,0,10,19,Q,A,3,3,10,19,L,K,H,Y,D,O,W,T,R,Q,P,F,E,C,S,G,M,X,A,N,V,B,I,Z,U,J
Color,131,19,Black/African American,female,3,33,9,0,0,0,8,17,T,Y,3,3,8,17,D,C,U,Z,O,W,H,T,M,A,B,J,K,I,Q,F,Y,R,X,G,S,P,V,L,E,N
Color,131,19,Black/African American,female,3,34,2,0,-2,1,10,12,H,H,2,2,10,10,O,W,Y,V,I,X,K,F,T,H,E,A,S,Q,M,D,U,J,G,B,R,Z,C,L,N,P
Color,131,19,Black/African American,female,3,35,2,0,0,0,9,11,E,I,3,2,9,11,H,P,V,U,B,R,O,X,E,L,I,K,D,Q,N,C,M,Y,J,W,S,A,T,G,F,Z
Color,131,19,Black/African American,female,3,36,3,0,0,0,10,13,T,W,3,3,10,13,E,U,S,D,X,Z,R,Y,Q,T,P,M,W,F,B,J,N,O,A,C,I,L,H,G,K,V
Color,131,19,Black/African American,female,3,37,3,0,1,0,8,11,I,A,3,2,8,12,E,B,Y,F,T,X,G,I,M,R,C,A,K,J,V,L,W,P,H,D,Q,O,Z,S,N,U
Color,131,19,Black/African American,female,3,38,3,0,0,0,6,9,M,A,3,3,6,9,I,B,H,Q,D,M,R,P,A,F,Y,T,N,U,K,C,S,Z,J,W,X,O,L,E,G,V
Color,131,19,Black/African American,female,3,39,1,0,6,0,9,10,Z,A,3,1,9,16,K,X,R,O,N,J,S,F,Z,D,Q,I,G,M,E,A,H,U,P,C,V,L,W,T,B,Y
Color,131,19,Black/African American,female,3,40,1,0,0,0,8,9,B,K,3,3,8,9,S,H,I,U,F,A,G,B,K,N,Y,T,V,Q,P,L,M,X,R,C,J,Z,E,D,O,W
Color,131,19,Black/African American,female,3,41,1,1,0,0,8,9,K,K,3,3,9,9,H,L,X,T,I,C,Q,J,K,E,O,A,Y,W,R,G,Z,F,S,M,D,N,U,V,P,B
Color,131,19,Black/African American,female,3,42,9,0,0,0,7,16,S,O,3,3,7,16,Q,R,U,I,C,F,S,V,X,Z,P,Y,D,B,W,O,H,M,G,L,E,T,K,A,N,J
Color,131,19,Black/African American,female,3,43,9,0,0,0,7,16,J,I,3,3,7,16,X,M,V,R,P,W,J,T,Y,Q,G,H,K,D,A,I,C,Z,B,O,E,N,L,U,S,F
Color,131,19,Black/African American,female,3,44,2,0,-1,0,9,11,T,A,3,1,9,10,D,I,S,K,J,V,C,Y,T,A,E,O,Q,G,W,Z,B,H,U,X,N,R,P,L,F,M
Color,131,19,Black/African American,female,3,45,3,0,2,0,6,9,Q,U,3,2,6,11,F,A,O,V,M,Q,H,W,P,L,U,S,E,I,J,B,X,D,T,C,Y,G,R,N,Z,K
Color,131,19,Black/African American,female,3,46,6,0,0,0,10,16,G,F,3,3,10,16,P,A,M,N,T,K,U,B,X,G,E,V,W,L,Z,F,S,R,J,I,H,C,O,Y,D,Q
Color,131,19,Black/African American,female,3,47,1,0,0,0,10,11,U,X,2,2,10,11,P,Z,M,C,W,J,V,N,I,U,X,R,T,Y,O,F,B,L,D,Q,A,E,K,G,H,S
Color,131,19,Black/African American,female,3,48,1,0,0,0,6,7,J,Q,2,2,6,7,M,L,V,R,X,J,Q,E,Y,I,Z,G,A,N,U,O,F,S,T,P,W,C,D,K,B,H
Color,131,19,Black/African American,female,3,49,9,0,0,0,9,18,G,D,3,2,9,18,J,B,K,O,T,E,W,Y,G,U,M,Q,F,P,C,R,V,D,N,L,S,H,A,X,I,Z
Color,131,19,Black/African American,female,3,50,2,0,0,0,10,12,I,T,3,3,10,12,L,N,Z,O,C,V,W,H,F,I,M,T,X,J,S,A,B,E,G,K,P,Y,U,R,Q,D
Color,131,19,Black/African American,female,4,1,3,0,0,0,6,9,R,B,3,2,6,9,S,K,E,Q,X,R,O,L,B,N,J,T,A,C,Y,V,G,I,W,H,D,P,U,F,Z,M
Color,131,19,Black/African American,female,4,2,3,0,0,0,9,12,O,B,3,3,9,12,S,A,E,H,F,D,P,V,O,K,T,B,I,M,W,G,R,Z,X,J,N,L,C,Y,U,Q
Color,131,19,Black/African American,female,4,3,9,0,0,0,10,19,Z,W,3,3,10,19,A,M,N,U,O,D,H,C,G,Z,L,V,E,K,T,S,Y,Q,W,X,P,I,J,F,R,B
Color,131,19,Black/African American,female,4,4,6,0,0,0,8,14,N,R,,3,8,14,F,E,A,I,T,P,O,N,D,B,V,U,K,R,H,M,Q,L,X,S,J,C,G,Y,Z,W
Color,131,19,Black/African American,female,4,5,9,0,0,0,7,16,D,K,3,3,7,16,E,A,L,Y,Q,C,D,H,B,U,I,T,R,M,O,K,S,X,P,F,Z,J,G,N,W,V
Color,131,19,Black/African American,female,4,6,6,0,0,0,9,15,V,W,3,3,9,15,M,N,H,E,Q,Z,I,Y,V,T,J,K,S,L,W,O,G,U,A,X,D,P,R,C,B,F
Color,131,19,Black/African American,female,4,7,6,0,0,0,9,15,I,M,3,3,9,15,C,G,U,R,E,B,N,P,I,D,O,Z,H,Q,M,V,T,L,A,W,F,S,Y,K,J,X
Color,131,19,Black/African American,female,4,8,6,0,0,0,7,13,O,T,3,3,7,13,A,M,N,Z,B,R,O,L,E,V,I,J,T,C,Y,G,S,U,P,X,W,K,D,H,Q,F
Color,131,19,Black/African American,female,4,9,2,0,-2,1,7,9,B,B,3,3,7,7,J,Y,N,T,W,E,B,S,Z,O,H,D,C,X,F,K,U,A,L,I,Q,V,P,G,M,R
Color,131,19,Black/African American,female,4,10,3,0,2,0,7,10,S,T,3,2,7,12,N,R,U,A,C,V,S,D,Q,K,F,T,M,X,L,H,B,Z,P,J,Y,W,G,O,I,E
Color,131,19,Black/African American,female,4,11,9,0,0,0,9,18,Y,N,3,3,9,18,P,L,X,F,A,B,E,C,Y,R,M,V,U,G,Q,J,Z,N,W,S,K,T,O,D,I,H
Color,131,19,Black/African American,female,4,12,3,0,0,0,7,10,X,N,3,3,7,10,O,D,L,C,H,G,X,E,J,N,W,T,P,Z,S,M,B,F,K,R,I,Y,V,U,Q,A
Color,131,19,Black/African American,female,4,13,9,0,0,0,8,17,H,T,3,3,8,17,Q,D,N,E,O,G,I,H,Z,Y,R,A,S,U,J,K,T,L,P,M,B,X,W,F,C,V
Color,131,19,Black/African American,female,4,14,1,0,0,0,8,9,X,V,3,3,8,9,S,P,O,Z,Q,K,M,X,V,I,J,Y,H,U,D,B,W,T,L,R,A,F,C,N,E,G
Color,131,19,Black/African American,female,4,15,1,0,0,0,7,8,Y,Z,2,2,7,8,K,M,T,R,V,P,Y,Z,W,E,L,O,Q,F,A,I,D,N,X,S,C,G,B,J,U,H
Color,131,19,Black/African American,female,4,16,9,0,0,0,8,17,C,H,3,3,8,17,E,N,Q,I,G,A,T,C,R,J,Y,F,B,S,M,X,H,V,K,Z,U,P,L,W,O,D
Color,131,19,Black/African American,female,4,17,1,0,0,0,9,10,W,M,1,3,9,10,U,A,H,T,X,V,N,O,W,M,Z,L,R,B,J,P,K,S,D,E,I,F,G,C,Y,Q
Color,131,19,Black/African American,female,4,18,9,0,0,0,7,16,W,D,3,2,7,16,M,I,N,H,A,Y,W,J,G,Q,O,K,U,S,X,D,R,F,B,T,C,P,L,E,V,Z
Color,131,19,Black/African American,female,4,19,3,0,-4,0,8,11,D,W,3,1,8,7,F,Q,I,E,H,X,W,D,B,J,K,U,O,M,R,S,Y,P,V,G,L,C,N,A,T,Z
Color,131,19,Black/African American,female,4,20,6,0,0,0,8,14,P,T,3,3,8,14,X,I,A,E,N,U,O,P,F,Z,W,M,K,T,C,S,B,L,R,V,G,Q,Y,D,J,H
